USER_ID,PHOTO_ID,CREATED_AT
92,50,2023-01-20 00:00:00.000
99,50,2023-01-20 00:00:00.000
5,51,2023-01-20 00:00:00.000
9,51,2023-01-20 00:00:00.000
11,51,2023-01-20 00:00:00.000
14,51,2023-01-20 00:00:00.000
21,51,2023-01-20 00:00:00.000
22,51,2023-01-20 00:00:00.000
24,51,2023-01-20 00:00:00.000
28,51,2023-01-20 00:00:00.000
35,51,2023-01-20 00:00:00.000
36,51,2023-01-20 00:00:00.000
37,51,2023-01-20 00:00:00.000
39,51,2023-01-20 00:00:00.000
41,51,2023-01-20 00:00:00.000
54,51,2023-01-20 00:00:00.000
57,51,2023-01-20 00:00:00.000
62,51,2023-01-20 00:00:00.000
65,51,2023-01-20 00:00:00.000
66,51,2023-01-20 00:00:00.000
69,51,2023-01-20 00:00:00.000
70,51,2023-01-20 00:00:00.000
71,51,2023-01-20 00:00:00.000
72,51,2023-01-20 00:00:00.000
75,51,2023-01-20 00:00:00.000
76,51,2023-01-20 00:00:00.000
78,51,2023-01-20 00:00:00.000
84,51,2023-01-20 00:00:00.000
87,51,2023-01-20 00:00:00.000
91,51,2023-01-20 00:00:00.000
94,51,2023-01-20 00:00:00.000
2,52,2023-01-20 00:00:00.000
3,52,2023-01-20 00:00:00.000
5,52,2023-01-20 00:00:00.000
11,52,2023-01-20 00:00:00.000
13,52,2023-01-20 00:00:00.000
14,52,2023-01-20 00:00:00.000
15,52,2023-01-20 00:00:00.000
17,52,2023-01-20 00:00:00.000
18,52,2023-01-20 00:00:00.000
21,52,2023-01-20 00:00:00.000
24,52,2023-01-20 00:00:00.000
27,52,2023-01-20 00:00:00.000
28,52,2023-01-20 00:00:00.000
30,52,2023-01-20 00:00:00.000
33,52,2023-01-20 00:00:00.000
35,52,2023-01-20 00:00:00.000
36,52,2023-01-20 00:00:00.000
37,52,2023-01-20 00:00:00.000
39,52,2023-01-20 00:00:00.000
41,52,2023-01-20 00:00:00.000
46,52,2023-01-20 00:00:00.000
50,52,2023-01-20 00:00:00.000
52,52,2023-01-20 00:00:00.000
54,52,2023-01-20 00:00:00.000
55,52,2023-01-20 00:00:00.000
57,52,2023-01-20 00:00:00.000
61,52,2023-01-20 00:00:00.000
63,52,2023-01-20 00:00:00.000
66,52,2023-01-20 00:00:00.000
70,52,2023-01-20 00:00:00.000
71,52,2023-01-20 00:00:00.000
75,52,2023-01-20 00:00:00.000
76,52,2023-01-20 00:00:00.000
78,52,2023-01-20 00:00:00.000
79,52,2023-01-20 00:00:00.000
82,52,2023-01-20 00:00:00.000
84,52,2023-01-20 00:00:00.000
85,52,2023-01-20 00:00:00.000
87,52,2023-01-20 00:00:00.000
91,52,2023-01-20 00:00:00.000
95,52,2023-01-20 00:00:00.000
2,53,2023-01-20 00:00:00.000
5,53,2023-01-20 00:00:00.000
9,53,2023-01-20 00:00:00.000
13,53,2023-01-20 00:00:00.000
14,53,2023-01-20 00:00:00.000
16,53,2023-01-20 00:00:00.000
17,53,2023-01-20 00:00:00.000
20,53,2023-01-20 00:00:00.000
21,53,2023-01-20 00:00:00.000
24,53,2023-01-20 00:00:00.000
31,53,2023-01-20 00:00:00.000
36,53,2023-01-20 00:00:00.000
37,53,2023-01-20 00:00:00.000
41,53,2023-01-20 00:00:00.000
44,53,2023-01-20 00:00:00.000
46,53,2023-01-20 00:00:00.000
50,53,2023-01-20 00:00:00.000
54,53,2023-01-20 00:00:00.000
56,53,2023-01-20 00:00:00.000
57,53,2023-01-20 00:00:00.000
61,53,2023-01-20 00:00:00.000
63,53,2023-01-20 00:00:00.000
65,53,2023-01-20 00:00:00.000
66,53,2023-01-20 00:00:00.000
70,53,2023-01-20 00:00:00.000
71,53,2023-01-20 00:00:00.000
73,53,2023-01-20 00:00:00.000
75,53,2023-01-20 00:00:00.000
76,53,2023-01-20 00:00:00.000
78,53,2023-01-20 00:00:00.000
82,53,2023-01-20 00:00:00.000
91,53,2023-01-20 00:00:00.000
93,53,2023-01-20 00:00:00.000
96,53,2023-01-20 00:00:00.000
97,53,2023-01-20 00:00:00.000
100,53,2023-01-20 00:00:00.000
3,54,2023-01-20 00:00:00.000
5,54,2023-01-20 00:00:00.000
9,54,2023-01-20 00:00:00.000
11,54,2023-01-20 00:00:00.000
12,54,2023-01-20 00:00:00.000
14,54,2023-01-20 00:00:00.000
17,54,2023-01-20 00:00:00.000
18,54,2023-01-20 00:00:00.000
21,54,2023-01-20 00:00:00.000
24,54,2023-01-20 00:00:00.000
26,54,2023-01-20 00:00:00.000
31,54,2023-01-20 00:00:00.000
36,54,2023-01-20 00:00:00.000
40,54,2023-01-20 00:00:00.000
41,54,2023-01-20 00:00:00.000
54,54,2023-01-20 00:00:00.000
57,54,2023-01-20 00:00:00.000
60,54,2023-01-20 00:00:00.000
63,54,2023-01-20 00:00:00.000
66,54,2023-01-20 00:00:00.000
71,54,2023-01-20 00:00:00.000
73,54,2023-01-20 00:00:00.000
75,54,2023-01-20 00:00:00.000
76,54,2023-01-20 00:00:00.000
91,54,2023-01-20 00:00:00.000
93,54,2023-01-20 00:00:00.000
94,54,2023-01-20 00:00:00.000
96,54,2023-01-20 00:00:00.000
98,54,2023-01-20 00:00:00.000
99,54,2023-01-20 00:00:00.000
100,54,2023-01-20 00:00:00.000
4,55,2023-01-20 00:00:00.000
5,55,2023-01-20 00:00:00.000
6,55,2023-01-20 00:00:00.000
8,55,2023-01-20 00:00:00.000
10,55,2023-01-20 00:00:00.000
11,55,2023-01-20 00:00:00.000
13,55,2023-01-20 00:00:00.000
14,55,2023-01-20 00:00:00.000
19,55,2023-01-20 00:00:00.000
21,55,2023-01-20 00:00:00.000
24,55,2023-01-20 00:00:00.000
26,55,2023-01-20 00:00:00.000
31,55,2023-01-20 00:00:00.000
32,55,2023-01-20 00:00:00.000
35,55,2023-01-20 00:00:00.000
36,55,2023-01-20 00:00:00.000
38,55,2023-01-20 00:00:00.000
40,55,2023-01-20 00:00:00.000
41,55,2023-01-20 00:00:00.000
44,55,2023-01-20 00:00:00.000
52,55,2023-01-20 00:00:00.000
54,55,2023-01-20 00:00:00.000
57,55,2023-01-20 00:00:00.000
62,55,2023-01-20 00:00:00.000
66,55,2023-01-20 00:00:00.000
71,55,2023-01-20 00:00:00.000
72,55,2023-01-20 00:00:00.000
75,55,2023-01-20 00:00:00.000
76,55,2023-01-20 00:00:00.000
82,55,2023-01-20 00:00:00.000
91,55,2023-01-20 00:00:00.000
92,55,2023-01-20 00:00:00.000
93,55,2023-01-20 00:00:00.000
94,55,2023-01-20 00:00:00.000
98,55,2023-01-20 00:00:00.000
3,56,2023-01-20 00:00:00.000
5,56,2023-01-20 00:00:00.000
6,56,2023-01-20 00:00:00.000
13,56,2023-01-20 00:00:00.000
14,56,2023-01-20 00:00:00.000
20,56,2023-01-20 00:00:00.000
21,56,2023-01-20 00:00:00.000
24,56,2023-01-20 00:00:00.000
27,56,2023-01-20 00:00:00.000
28,56,2023-01-20 00:00:00.000
36,56,2023-01-20 00:00:00.000
41,56,2023-01-20 00:00:00.000
42,56,2023-01-20 00:00:00.000
44,56,2023-01-20 00:00:00.000
52,56,2023-01-20 00:00:00.000
54,56,2023-01-20 00:00:00.000
55,56,2023-01-20 00:00:00.000
56,56,2023-01-20 00:00:00.000
57,56,2023-01-20 00:00:00.000
62,56,2023-01-20 00:00:00.000
63,56,2023-01-20 00:00:00.000
66,56,2023-01-20 00:00:00.000
71,56,2023-01-20 00:00:00.000
73,56,2023-01-20 00:00:00.000
75,56,2023-01-20 00:00:00.000
76,56,2023-01-20 00:00:00.000
78,56,2023-01-20 00:00:00.000
85,56,2023-01-20 00:00:00.000
91,56,2023-01-20 00:00:00.000
94,56,2023-01-20 00:00:00.000
95,56,2023-01-20 00:00:00.000
96,56,2023-01-20 00:00:00.000
97,56,2023-01-20 00:00:00.000
98,56,2023-01-20 00:00:00.000
99,56,2023-01-20 00:00:00.000
100,56,2023-01-20 00:00:00.000
5,57,2023-01-20 00:00:00.000
6,57,2023-01-20 00:00:00.000
8,57,2023-01-20 00:00:00.000
10,57,2023-01-20 00:00:00.000
13,57,2023-01-20 00:00:00.000
14,57,2023-01-20 00:00:00.000
16,57,2023-01-20 00:00:00.000
19,57,2023-01-20 00:00:00.000
20,57,2023-01-20 00:00:00.000
21,57,2023-01-20 00:00:00.000
22,57,2023-01-20 00:00:00.000
24,57,2023-01-20 00:00:00.000
32,57,2023-01-20 00:00:00.000
36,57,2023-01-20 00:00:00.000
38,57,2023-01-20 00:00:00.000
40,57,2023-01-20 00:00:00.000
41,57,2023-01-20 00:00:00.000
43,57,2023-01-20 00:00:00.000
48,57,2023-01-20 00:00:00.000
50,57,2023-01-20 00:00:00.000
54,57,2023-01-20 00:00:00.000
55,57,2023-01-20 00:00:00.000
57,57,2023-01-20 00:00:00.000
61,57,2023-01-20 00:00:00.000
62,57,2023-01-20 00:00:00.000
65,57,2023-01-20 00:00:00.000
66,57,2023-01-20 00:00:00.000
67,57,2023-01-20 00:00:00.000
71,57,2023-01-20 00:00:00.000
72,57,2023-01-20 00:00:00.000
75,57,2023-01-20 00:00:00.000
76,57,2023-01-20 00:00:00.000
91,57,2023-01-20 00:00:00.000
92,57,2023-01-20 00:00:00.000
96,57,2023-01-20 00:00:00.000
98,57,2023-01-20 00:00:00.000
99,57,2023-01-20 00:00:00.000
2,58,2023-01-20 00:00:00.000
3,58,2023-01-20 00:00:00.000
5,58,2023-01-20 00:00:00.000
10,58,2023-01-20 00:00:00.000
14,58,2023-01-20 00:00:00.000
17,58,2023-01-20 00:00:00.000
18,58,2023-01-20 00:00:00.000
19,58,2023-01-20 00:00:00.000
21,58,2023-01-20 00:00:00.000
22,58,2023-01-20 00:00:00.000
24,58,2023-01-20 00:00:00.000
30,58,2023-01-20 00:00:00.000
31,58,2023-01-20 00:00:00.000
33,58,2023-01-20 00:00:00.000
36,58,2023-01-20 00:00:00.000
37,58,2023-01-20 00:00:00.000
41,58,2023-01-20 00:00:00.000
46,58,2023-01-20 00:00:00.000
54,58,2023-01-20 00:00:00.000
57,58,2023-01-20 00:00:00.000
61,58,2023-01-20 00:00:00.000
62,58,2023-01-20 00:00:00.000
66,58,2023-01-20 00:00:00.000
71,58,2023-01-20 00:00:00.000
72,58,2023-01-20 00:00:00.000
73,58,2023-01-20 00:00:00.000
75,58,2023-01-20 00:00:00.000
76,58,2023-01-20 00:00:00.000
82,58,2023-01-20 00:00:00.000
85,58,2023-01-20 00:00:00.000
91,58,2023-01-20 00:00:00.000
92,58,2023-01-20 00:00:00.000
93,58,2023-01-20 00:00:00.000
94,58,2023-01-20 00:00:00.000
96,58,2023-01-20 00:00:00.000
98,58,2023-01-20 00:00:00.000
5,59,2023-01-20 00:00:00.000
6,59,2023-01-20 00:00:00.000
8,59,2023-01-20 00:00:00.000
10,59,2023-01-20 00:00:00.000
12,59,2023-01-20 00:00:00.000
14,59,2023-01-20 00:00:00.000
17,59,2023-01-20 00:00:00.000
18,59,2023-01-20 00:00:00.000
19,59,2023-01-20 00:00:00.000
20,59,2023-01-20 00:00:00.000
21,59,2023-01-20 00:00:00.000
24,59,2023-01-20 00:00:00.000
26,59,2023-01-20 00:00:00.000
30,59,2023-01-20 00:00:00.000
32,59,2023-01-20 00:00:00.000
36,59,2023-01-20 00:00:00.000
41,59,2023-01-20 00:00:00.000
44,59,2023-01-20 00:00:00.000
47,59,2023-01-20 00:00:00.000
48,59,2023-01-20 00:00:00.000
50,59,2023-01-20 00:00:00.000
54,59,2023-01-20 00:00:00.000
55,59,2023-01-20 00:00:00.000
56,59,2023-01-20 00:00:00.000
57,59,2023-01-20 00:00:00.000
60,59,2023-01-20 00:00:00.000
63,59,2023-01-20 00:00:00.000
66,59,2023-01-20 00:00:00.000
69,59,2023-01-20 00:00:00.000
71,59,2023-01-20 00:00:00.000
73,59,2023-01-20 00:00:00.000
75,59,2023-01-20 00:00:00.000
76,59,2023-01-20 00:00:00.000
84,59,2023-01-20 00:00:00.000
85,59,2023-01-20 00:00:00.000
87,59,2023-01-20 00:00:00.000
91,59,2023-01-20 00:00:00.000
5,60,2023-01-20 00:00:00.000
8,60,2023-01-20 00:00:00.000
11,60,2023-01-20 00:00:00.000
14,60,2023-01-20 00:00:00.000
15,60,2023-01-20 00:00:00.000
16,60,2023-01-20 00:00:00.000
21,60,2023-01-20 00:00:00.000
22,60,2023-01-20 00:00:00.000
24,60,2023-01-20 00:00:00.000
30,60,2023-01-20 00:00:00.000
31,60,2023-01-20 00:00:00.000
32,60,2023-01-20 00:00:00.000
35,60,2023-01-20 00:00:00.000
36,60,2023-01-20 00:00:00.000
40,60,2023-01-20 00:00:00.000
41,60,2023-01-20 00:00:00.000
42,60,2023-01-20 00:00:00.000
52,60,2023-01-20 00:00:00.000
54,60,2023-01-20 00:00:00.000
57,60,2023-01-20 00:00:00.000
61,60,2023-01-20 00:00:00.000
65,60,2023-01-20 00:00:00.000
66,60,2023-01-20 00:00:00.000
69,60,2023-01-20 00:00:00.000
71,60,2023-01-20 00:00:00.000
73,60,2023-01-20 00:00:00.000
75,60,2023-01-20 00:00:00.000
76,60,2023-01-20 00:00:00.000
79,60,2023-01-20 00:00:00.000
84,60,2023-01-20 00:00:00.000
87,60,2023-01-20 00:00:00.000
91,60,2023-01-20 00:00:00.000
3,61,2023-01-20 00:00:00.000
5,61,2023-01-20 00:00:00.000
6,61,2023-01-20 00:00:00.000
9,61,2023-01-20 00:00:00.000
12,61,2023-01-20 00:00:00.000
13,61,2023-01-20 00:00:00.000
14,61,2023-01-20 00:00:00.000
15,61,2023-01-20 00:00:00.000
16,61,2023-01-20 00:00:00.000
19,61,2023-01-20 00:00:00.000
21,61,2023-01-20 00:00:00.000
22,61,2023-01-20 00:00:00.000
24,61,2023-01-20 00:00:00.000
26,61,2023-01-20 00:00:00.000
28,61,2023-01-20 00:00:00.000
32,61,2023-01-20 00:00:00.000
35,61,2023-01-20 00:00:00.000
36,61,2023-01-20 00:00:00.000
39,61,2023-01-20 00:00:00.000
41,61,2023-01-20 00:00:00.000
42,61,2023-01-20 00:00:00.000
48,61,2023-01-20 00:00:00.000
50,61,2023-01-20 00:00:00.000
52,61,2023-01-20 00:00:00.000
54,61,2023-01-20 00:00:00.000
55,61,2023-01-20 00:00:00.000
56,61,2023-01-20 00:00:00.000
57,61,2023-01-20 00:00:00.000
60,61,2023-01-20 00:00:00.000
66,61,2023-01-20 00:00:00.000
71,61,2023-01-20 00:00:00.000
72,61,2023-01-20 00:00:00.000
73,61,2023-01-20 00:00:00.000
75,61,2023-01-20 00:00:00.000
76,61,2023-01-20 00:00:00.000
78,61,2023-01-20 00:00:00.000
82,61,2023-01-20 00:00:00.000
85,61,2023-01-20 00:00:00.000
87,61,2023-01-20 00:00:00.000
91,61,2023-01-20 00:00:00.000
100,61,2023-01-20 00:00:00.000
2,62,2023-01-20 00:00:00.000
3,62,2023-01-20 00:00:00.000
5,62,2023-01-20 00:00:00.000
9,62,2023-01-20 00:00:00.000
10,62,2023-01-20 00:00:00.000
11,62,2023-01-20 00:00:00.000
14,62,2023-01-20 00:00:00.000
16,62,2023-01-20 00:00:00.000
21,62,2023-01-20 00:00:00.000
22,62,2023-01-20 00:00:00.000
24,62,2023-01-20 00:00:00.000
28,62,2023-01-20 00:00:00.000
30,62,2023-01-20 00:00:00.000
31,62,2023-01-20 00:00:00.000
32,62,2023-01-20 00:00:00.000
33,62,2023-01-20 00:00:00.000
36,62,2023-01-20 00:00:00.000
41,62,2023-01-20 00:00:00.000
43,62,2023-01-20 00:00:00.000
44,62,2023-01-20 00:00:00.000
46,62,2023-01-20 00:00:00.000
52,62,2023-01-20 00:00:00.000
54,62,2023-01-20 00:00:00.000
56,62,2023-01-20 00:00:00.000
57,62,2023-01-20 00:00:00.000
60,62,2023-01-20 00:00:00.000
61,62,2023-01-20 00:00:00.000
62,62,2023-01-20 00:00:00.000
66,62,2023-01-20 00:00:00.000
67,62,2023-01-20 00:00:00.000
70,62,2023-01-20 00:00:00.000
71,62,2023-01-20 00:00:00.000
75,62,2023-01-20 00:00:00.000
76,62,2023-01-20 00:00:00.000
79,62,2023-01-20 00:00:00.000
85,62,2023-01-20 00:00:00.000
91,62,2023-01-20 00:00:00.000
99,62,2023-01-20 00:00:00.000
100,62,2023-01-20 00:00:00.000
3,63,2023-01-20 00:00:00.000
4,63,2023-01-20 00:00:00.000
5,63,2023-01-20 00:00:00.000
9,63,2023-01-20 00:00:00.000
10,63,2023-01-20 00:00:00.000
11,63,2023-01-20 00:00:00.000
14,63,2023-01-20 00:00:00.000
20,63,2023-01-20 00:00:00.000
21,63,2023-01-20 00:00:00.000
22,63,2023-01-20 00:00:00.000
24,63,2023-01-20 00:00:00.000
27,63,2023-01-20 00:00:00.000
31,63,2023-01-20 00:00:00.000
33,63,2023-01-20 00:00:00.000
36,63,2023-01-20 00:00:00.000
39,63,2023-01-20 00:00:00.000
41,63,2023-01-20 00:00:00.000
48,63,2023-01-20 00:00:00.000
52,63,2023-01-20 00:00:00.000
54,63,2023-01-20 00:00:00.000
55,63,2023-01-20 00:00:00.000
57,63,2023-01-20 00:00:00.000
62,63,2023-01-20 00:00:00.000
66,63,2023-01-20 00:00:00.000
70,63,2023-01-20 00:00:00.000
71,63,2023-01-20 00:00:00.000
73,63,2023-01-20 00:00:00.000
75,63,2023-01-20 00:00:00.000
76,63,2023-01-20 00:00:00.000
78,63,2023-01-20 00:00:00.000
82,63,2023-01-20 00:00:00.000
85,63,2023-01-20 00:00:00.000
87,63,2023-01-20 00:00:00.000
91,63,2023-01-20 00:00:00.000
95,63,2023-01-20 00:00:00.000
96,63,2023-01-20 00:00:00.000
99,63,2023-01-20 00:00:00.000
100,63,2023-01-20 00:00:00.000
4,64,2023-01-20 00:00:00.000
5,64,2023-01-20 00:00:00.000
6,64,2023-01-20 00:00:00.000
8,64,2023-01-20 00:00:00.000
11,64,2023-01-20 00:00:00.000
13,64,2023-01-20 00:00:00.000
14,64,2023-01-20 00:00:00.000
17,64,2023-01-20 00:00:00.000
20,64,2023-01-20 00:00:00.000
21,64,2023-01-20 00:00:00.000
24,64,2023-01-20 00:00:00.000
26,64,2023-01-20 00:00:00.000
27,64,2023-01-20 00:00:00.000
30,64,2023-01-20 00:00:00.000
32,64,2023-01-20 00:00:00.000
36,64,2023-01-20 00:00:00.000
39,64,2023-01-20 00:00:00.000
40,64,2023-01-20 00:00:00.000
41,64,2023-01-20 00:00:00.000
43,64,2023-01-20 00:00:00.000
48,64,2023-01-20 00:00:00.000
50,64,2023-01-20 00:00:00.000
54,64,2023-01-20 00:00:00.000
57,64,2023-01-20 00:00:00.000
60,64,2023-01-20 00:00:00.000
65,64,2023-01-20 00:00:00.000
66,64,2023-01-20 00:00:00.000
71,64,2023-01-20 00:00:00.000
73,64,2023-01-20 00:00:00.000
75,64,2023-01-20 00:00:00.000
76,64,2023-01-20 00:00:00.000
82,64,2023-01-20 00:00:00.000
91,64,2023-01-20 00:00:00.000
94,64,2023-01-20 00:00:00.000
2,65,2023-01-20 00:00:00.000
3,65,2023-01-20 00:00:00.000
4,65,2023-01-20 00:00:00.000
5,65,2023-01-20 00:00:00.000
9,65,2023-01-20 00:00:00.000
12,65,2023-01-20 00:00:00.000
13,65,2023-01-20 00:00:00.000
14,65,2023-01-20 00:00:00.000
15,65,2023-01-20 00:00:00.000
21,65,2023-01-20 00:00:00.000
24,65,2023-01-20 00:00:00.000
26,65,2023-01-20 00:00:00.000
36,65,2023-01-20 00:00:00.000
38,65,2023-01-20 00:00:00.000
41,65,2023-01-20 00:00:00.000
42,65,2023-01-20 00:00:00.000
44,65,2023-01-20 00:00:00.000
48,65,2023-01-20 00:00:00.000
52,65,2023-01-20 00:00:00.000
54,65,2023-01-20 00:00:00.000
57,65,2023-01-20 00:00:00.000
62,65,2023-01-20 00:00:00.000
63,65,2023-01-20 00:00:00.000
66,65,2023-01-20 00:00:00.000
71,65,2023-01-20 00:00:00.000
72,65,2023-01-20 00:00:00.000
75,65,2023-01-20 00:00:00.000
76,65,2023-01-20 00:00:00.000
78,65,2023-01-20 00:00:00.000
82,65,2023-01-20 00:00:00.000
87,65,2023-01-20 00:00:00.000
91,65,2023-01-20 00:00:00.000
97,65,2023-01-20 00:00:00.000
3,66,2023-01-20 00:00:00.000
4,66,2023-01-20 00:00:00.000
5,66,2023-01-20 00:00:00.000
6,66,2023-01-20 00:00:00.000
8,66,2023-01-20 00:00:00.000
14,66,2023-01-20 00:00:00.000
15,66,2023-01-20 00:00:00.000
20,66,2023-01-20 00:00:00.000
21,66,2023-01-20 00:00:00.000
24,66,2023-01-20 00:00:00.000
26,66,2023-01-20 00:00:00.000
32,66,2023-01-20 00:00:00.000
35,66,2023-01-20 00:00:00.000
36,66,2023-01-20 00:00:00.000
39,66,2023-01-20 00:00:00.000
41,66,2023-01-20 00:00:00.000
43,66,2023-01-20 00:00:00.000
46,66,2023-01-20 00:00:00.000
47,66,2023-01-20 00:00:00.000
52,66,2023-01-20 00:00:00.000
54,66,2023-01-20 00:00:00.000
55,66,2023-01-20 00:00:00.000
57,66,2023-01-20 00:00:00.000
60,66,2023-01-20 00:00:00.000
61,66,2023-01-20 00:00:00.000
62,66,2023-01-20 00:00:00.000
65,66,2023-01-20 00:00:00.000
66,66,2023-01-20 00:00:00.000
67,66,2023-01-20 00:00:00.000
71,66,2023-01-20 00:00:00.000
75,66,2023-01-20 00:00:00.000
76,66,2023-01-20 00:00:00.000
79,66,2023-01-20 00:00:00.000
87,66,2023-01-20 00:00:00.000
91,66,2023-01-20 00:00:00.000
92,66,2023-01-20 00:00:00.000
93,66,2023-01-20 00:00:00.000
97,66,2023-01-20 00:00:00.000
99,66,2023-01-20 00:00:00.000
3,67,2023-01-20 00:00:00.000
5,67,2023-01-20 00:00:00.000
11,67,2023-01-20 00:00:00.000
14,67,2023-01-20 00:00:00.000
15,67,2023-01-20 00:00:00.000
16,67,2023-01-20 00:00:00.000
17,67,2023-01-20 00:00:00.000
18,67,2023-01-20 00:00:00.000
20,67,2023-01-20 00:00:00.000
21,67,2023-01-20 00:00:00.000
24,67,2023-01-20 00:00:00.000
31,67,2023-01-20 00:00:00.000
32,67,2023-01-20 00:00:00.000
36,67,2023-01-20 00:00:00.000
39,67,2023-01-20 00:00:00.000
40,67,2023-01-20 00:00:00.000
41,67,2023-01-20 00:00:00.000
50,67,2023-01-20 00:00:00.000
54,67,2023-01-20 00:00:00.000
55,67,2023-01-20 00:00:00.000
57,67,2023-01-20 00:00:00.000
60,67,2023-01-20 00:00:00.000
61,67,2023-01-20 00:00:00.000
62,67,2023-01-20 00:00:00.000
63,67,2023-01-20 00:00:00.000
65,67,2023-01-20 00:00:00.000
66,67,2023-01-20 00:00:00.000
67,67,2023-01-20 00:00:00.000
71,67,2023-01-20 00:00:00.000
75,67,2023-01-20 00:00:00.000
76,67,2023-01-20 00:00:00.000
78,67,2023-01-20 00:00:00.000
82,67,2023-01-20 00:00:00.000
91,67,2023-01-20 00:00:00.000
96,67,2023-01-20 00:00:00.000
5,68,2023-01-20 00:00:00.000
6,68,2023-01-20 00:00:00.000
9,68,2023-01-20 00:00:00.000
13,68,2023-01-20 00:00:00.000
14,68,2023-01-20 00:00:00.000
17,68,2023-01-20 00:00:00.000
21,68,2023-01-20 00:00:00.000
22,68,2023-01-20 00:00:00.000
24,68,2023-01-20 00:00:00.000
30,68,2023-01-20 00:00:00.000
32,68,2023-01-20 00:00:00.000
36,68,2023-01-20 00:00:00.000
37,68,2023-01-20 00:00:00.000
41,68,2023-01-20 00:00:00.000
43,68,2023-01-20 00:00:00.000
47,68,2023-01-20 00:00:00.000
54,68,2023-01-20 00:00:00.000
56,68,2023-01-20 00:00:00.000
57,68,2023-01-20 00:00:00.000
61,68,2023-01-20 00:00:00.000
63,68,2023-01-20 00:00:00.000
66,68,2023-01-20 00:00:00.000
67,68,2023-01-20 00:00:00.000
70,68,2023-01-20 00:00:00.000
71,68,2023-01-20 00:00:00.000
75,68,2023-01-20 00:00:00.000
76,68,2023-01-20 00:00:00.000
91,68,2023-01-20 00:00:00.000
93,68,2023-01-20 00:00:00.000
94,68,2023-01-20 00:00:00.000
95,68,2023-01-20 00:00:00.000
98,68,2023-01-20 00:00:00.000
99,68,2023-01-20 00:00:00.000
100,68,2023-01-20 00:00:00.000
2,69,2023-01-20 00:00:00.000
3,69,2023-01-20 00:00:00.000
5,69,2023-01-20 00:00:00.000
11,69,2023-01-20 00:00:00.000
14,69,2023-01-20 00:00:00.000
15,69,2023-01-20 00:00:00.000
18,69,2023-01-20 00:00:00.000
21,69,2023-01-20 00:00:00.000
22,69,2023-01-20 00:00:00.000
24,69,2023-01-20 00:00:00.000
31,69,2023-01-20 00:00:00.000
32,69,2023-01-20 00:00:00.000
33,69,2023-01-20 00:00:00.000
35,69,2023-01-20 00:00:00.000
36,69,2023-01-20 00:00:00.000
37,69,2023-01-20 00:00:00.000
38,69,2023-01-20 00:00:00.000
40,69,2023-01-20 00:00:00.000
41,69,2023-01-20 00:00:00.000
43,69,2023-01-20 00:00:00.000
47,69,2023-01-20 00:00:00.000
50,69,2023-01-20 00:00:00.000
54,69,2023-01-20 00:00:00.000
57,69,2023-01-20 00:00:00.000
62,69,2023-01-20 00:00:00.000
63,69,2023-01-20 00:00:00.000
66,69,2023-01-20 00:00:00.000
70,69,2023-01-20 00:00:00.000
71,69,2023-01-20 00:00:00.000
73,69,2023-01-20 00:00:00.000
75,69,2023-01-20 00:00:00.000
76,69,2023-01-20 00:00:00.000
82,69,2023-01-20 00:00:00.000
91,69,2023-01-20 00:00:00.000
92,69,2023-01-20 00:00:00.000
94,69,2023-01-20 00:00:00.000
95,69,2023-01-20 00:00:00.000
96,69,2023-01-20 00:00:00.000
4,70,2023-01-20 00:00:00.000
5,70,2023-01-20 00:00:00.000
8,70,2023-01-20 00:00:00.000
12,70,2023-01-20 00:00:00.000
13,70,2023-01-20 00:00:00.000
14,70,2023-01-20 00:00:00.000
15,70,2023-01-20 00:00:00.000
21,70,2023-01-20 00:00:00.000
22,70,2023-01-20 00:00:00.000
24,70,2023-01-20 00:00:00.000
32,70,2023-01-20 00:00:00.000
36,70,2023-01-20 00:00:00.000
41,70,2023-01-20 00:00:00.000
42,70,2023-01-20 00:00:00.000
43,70,2023-01-20 00:00:00.000
44,70,2023-01-20 00:00:00.000
50,70,2023-01-20 00:00:00.000
54,70,2023-01-20 00:00:00.000
55,70,2023-01-20 00:00:00.000
57,70,2023-01-20 00:00:00.000
62,70,2023-01-20 00:00:00.000
65,70,2023-01-20 00:00:00.000
66,70,2023-01-20 00:00:00.000
67,70,2023-01-20 00:00:00.000
71,70,2023-01-20 00:00:00.000
72,70,2023-01-20 00:00:00.000
75,70,2023-01-20 00:00:00.000
76,70,2023-01-20 00:00:00.000
85,70,2023-01-20 00:00:00.000
87,70,2023-01-20 00:00:00.000
91,70,2023-01-20 00:00:00.000
94,70,2023-01-20 00:00:00.000
97,70,2023-01-20 00:00:00.000
98,70,2023-01-20 00:00:00.000
3,71,2023-01-20 00:00:00.000
4,71,2023-01-20 00:00:00.000
5,71,2023-01-20 00:00:00.000
10,71,2023-01-20 00:00:00.000
11,71,2023-01-20 00:00:00.000
14,71,2023-01-20 00:00:00.000
16,71,2023-01-20 00:00:00.000
18,71,2023-01-20 00:00:00.000
19,71,2023-01-20 00:00:00.000
20,71,2023-01-20 00:00:00.000
21,71,2023-01-20 00:00:00.000
22,71,2023-01-20 00:00:00.000
24,71,2023-01-20 00:00:00.000
32,71,2023-01-20 00:00:00.000
36,71,2023-01-20 00:00:00.000
39,71,2023-01-20 00:00:00.000
41,71,2023-01-20 00:00:00.000
50,71,2023-01-20 00:00:00.000
