FOLLOWER_ID,FOLLOWEE_ID,CREATED_AT
18,72,2023-01-20 00:00:00.000
18,73,2023-01-20 00:00:00.000
18,74,2023-01-20 00:00:00.000
18,75,2023-01-20 00:00:00.000
18,76,2023-01-20 00:00:00.000
18,77,2023-01-20 00:00:00.000
18,78,2023-01-20 00:00:00.000
18,79,2023-01-20 00:00:00.000
18,80,2023-01-20 00:00:00.000
18,81,2023-01-20 00:00:00.000
18,82,2023-01-20 00:00:00.000
18,83,2023-01-20 00:00:00.000
18,84,2023-01-20 00:00:00.000
18,85,2023-01-20 00:00:00.000
18,86,2023-01-20 00:00:00.000
18,87,2023-01-20 00:00:00.000
18,88,2023-01-20 00:00:00.000
18,89,2023-01-20 00:00:00.000
18,90,2023-01-20 00:00:00.000
18,91,2023-01-20 00:00:00.000
18,92,2023-01-20 00:00:00.000
18,93,2023-01-20 00:00:00.000
18,94,2023-01-20 00:00:00.000
18,95,2023-01-20 00:00:00.000
18,96,2023-01-20 00:00:00.000
18,97,2023-01-20 00:00:00.000
18,98,2023-01-20 00:00:00.000
18,99,2023-01-20 00:00:00.000
18,100,2023-01-20 00:00:00.000
19,1,2023-01-20 00:00:00.000
19,2,2023-01-20 00:00:00.000
19,3,2023-01-20 00:00:00.000
19,4,2023-01-20 00:00:00.000
19,5,2023-01-20 00:00:00.000
19,6,2023-01-20 00:00:00.000
19,7,2023-01-20 00:00:00.000
19,8,2023-01-20 00:00:00.000
19,9,2023-01-20 00:00:00.000
19,10,2023-01-20 00:00:00.000
19,11,2023-01-20 00:00:00.000
19,12,2023-01-20 00:00:00.000
19,13,2023-01-20 00:00:00.000
19,14,2023-01-20 00:00:00.000
19,15,2023-01-20 00:00:00.000
19,16,2023-01-20 00:00:00.000
19,17,2023-01-20 00:00:00.000
19,18,2023-01-20 00:00:00.000
19,20,2023-01-20 00:00:00.000
19,21,2023-01-20 00:00:00.000
19,22,2023-01-20 00:00:00.000
19,23,2023-01-20 00:00:00.000
19,24,2023-01-20 00:00:00.000
19,25,2023-01-20 00:00:00.000
19,26,2023-01-20 00:00:00.000
19,27,2023-01-20 00:00:00.000
19,28,2023-01-20 00:00:00.000
19,29,2023-01-20 00:00:00.000
19,30,2023-01-20 00:00:00.000
19,31,2023-01-20 00:00:00.000
19,32,2023-01-20 00:00:00.000
19,33,2023-01-20 00:00:00.000
19,34,2023-01-20 00:00:00.000
19,35,2023-01-20 00:00:00.000
19,36,2023-01-20 00:00:00.000
19,37,2023-01-20 00:00:00.000
19,38,2023-01-20 00:00:00.000
19,39,2023-01-20 00:00:00.000
19,40,2023-01-20 00:00:00.000
19,41,2023-01-20 00:00:00.000
19,42,2023-01-20 00:00:00.000
19,43,2023-01-20 00:00:00.000
19,44,2023-01-20 00:00:00.000
19,45,2023-01-20 00:00:00.000
19,46,2023-01-20 00:00:00.000
19,47,2023-01-20 00:00:00.000
19,48,2023-01-20 00:00:00.000
19,49,2023-01-20 00:00:00.000
19,50,2023-01-20 00:00:00.000
19,51,2023-01-20 00:00:00.000
19,52,2023-01-20 00:00:00.000
19,53,2023-01-20 00:00:00.000
19,54,2023-01-20 00:00:00.000
19,55,2023-01-20 00:00:00.000
19,56,2023-01-20 00:00:00.000
19,57,2023-01-20 00:00:00.000
19,58,2023-01-20 00:00:00.000
19,59,2023-01-20 00:00:00.000
19,60,2023-01-20 00:00:00.000
19,61,2023-01-20 00:00:00.000
19,62,2023-01-20 00:00:00.000
19,63,2023-01-20 00:00:00.000
19,64,2023-01-20 00:00:00.000
19,65,2023-01-20 00:00:00.000
19,66,2023-01-20 00:00:00.000
19,67,2023-01-20 00:00:00.000
19,68,2023-01-20 00:00:00.000
19,69,2023-01-20 00:00:00.000
19,70,2023-01-20 00:00:00.000
19,71,2023-01-20 00:00:00.000
19,72,2023-01-20 00:00:00.000
19,73,2023-01-20 00:00:00.000
19,74,2023-01-20 00:00:00.000
19,75,2023-01-20 00:00:00.000
19,76,2023-01-20 00:00:00.000
19,77,2023-01-20 00:00:00.000
19,78,2023-01-20 00:00:00.000
19,79,2023-01-20 00:00:00.000
19,80,2023-01-20 00:00:00.000
19,81,2023-01-20 00:00:00.000
19,82,2023-01-20 00:00:00.000
19,83,2023-01-20 00:00:00.000
19,84,2023-01-20 00:00:00.000
19,85,2023-01-20 00:00:00.000
19,86,2023-01-20 00:00:00.000
19,87,2023-01-20 00:00:00.000
19,88,2023-01-20 00:00:00.000
19,89,2023-01-20 00:00:00.000
19,90,2023-01-20 00:00:00.000
19,91,2023-01-20 00:00:00.000
19,92,2023-01-20 00:00:00.000
19,93,2023-01-20 00:00:00.000
19,94,2023-01-20 00:00:00.000
19,95,2023-01-20 00:00:00.000
19,96,2023-01-20 00:00:00.000
19,97,2023-01-20 00:00:00.000
19,98,2023-01-20 00:00:00.000
19,99,2023-01-20 00:00:00.000
19,100,2023-01-20 00:00:00.000
20,1,2023-01-20 00:00:00.000
20,2,2023-01-20 00:00:00.000
20,3,2023-01-20 00:00:00.000
20,4,2023-01-20 00:00:00.000
20,5,2023-01-20 00:00:00.000
20,6,2023-01-20 00:00:00.000
20,7,2023-01-20 00:00:00.000
20,8,2023-01-20 00:00:00.000
20,9,2023-01-20 00:00:00.000
20,10,2023-01-20 00:00:00.000
20,11,2023-01-20 00:00:00.000
20,12,2023-01-20 00:00:00.000
20,13,2023-01-20 00:00:00.000
20,14,2023-01-20 00:00:00.000
20,15,2023-01-20 00:00:00.000
20,16,2023-01-20 00:00:00.000
20,17,2023-01-20 00:00:00.000
20,18,2023-01-20 00:00:00.000
20,19,2023-01-20 00:00:00.000
20,21,2023-01-20 00:00:00.000
20,22,2023-01-20 00:00:00.000
20,23,2023-01-20 00:00:00.000
20,24,2023-01-20 00:00:00.000
20,25,2023-01-20 00:00:00.000
20,26,2023-01-20 00:00:00.000
20,27,2023-01-20 00:00:00.000
20,28,2023-01-20 00:00:00.000
20,29,2023-01-20 00:00:00.000
20,30,2023-01-20 00:00:00.000
20,31,2023-01-20 00:00:00.000
20,32,2023-01-20 00:00:00.000
20,33,2023-01-20 00:00:00.000
20,34,2023-01-20 00:00:00.000
20,35,2023-01-20 00:00:00.000
20,36,2023-01-20 00:00:00.000
20,37,2023-01-20 00:00:00.000
20,38,2023-01-20 00:00:00.000
20,39,2023-01-20 00:00:00.000
20,40,2023-01-20 00:00:00.000
20,41,2023-01-20 00:00:00.000
20,42,2023-01-20 00:00:00.000
20,43,2023-01-20 00:00:00.000
20,44,2023-01-20 00:00:00.000
20,45,2023-01-20 00:00:00.000
20,46,2023-01-20 00:00:00.000
20,47,2023-01-20 00:00:00.000
20,48,2023-01-20 00:00:00.000
20,49,2023-01-20 00:00:00.000
20,50,2023-01-20 00:00:00.000
20,51,2023-01-20 00:00:00.000
20,52,2023-01-20 00:00:00.000
20,53,2023-01-20 00:00:00.000
20,54,2023-01-20 00:00:00.000
20,55,2023-01-20 00:00:00.000
20,56,2023-01-20 00:00:00.000
20,57,2023-01-20 00:00:00.000
20,58,2023-01-20 00:00:00.000
20,59,2023-01-20 00:00:00.000
20,60,2023-01-20 00:00:00.000
20,61,2023-01-20 00:00:00.000
20,62,2023-01-20 00:00:00.000
20,63,2023-01-20 00:00:00.000
20,64,2023-01-20 00:00:00.000
20,65,2023-01-20 00:00:00.000
20,66,2023-01-20 00:00:00.000
20,67,2023-01-20 00:00:00.000
20,68,2023-01-20 00:00:00.000
20,69,2023-01-20 00:00:00.000
20,70,2023-01-20 00:00:00.000
20,71,2023-01-20 00:00:00.000
20,72,2023-01-20 00:00:00.000
20,73,2023-01-20 00:00:00.000
20,74,2023-01-20 00:00:00.000
20,75,2023-01-20 00:00:00.000
20,76,2023-01-20 00:00:00.000
20,77,2023-01-20 00:00:00.000
20,78,2023-01-20 00:00:00.000
20,79,2023-01-20 00:00:00.000
20,80,2023-01-20 00:00:00.000
20,81,2023-01-20 00:00:00.000
20,82,2023-01-20 00:00:00.000
20,83,2023-01-20 00:00:00.000
20,84,2023-01-20 00:00:00.000
20,85,2023-01-20 00:00:00.000
20,86,2023-01-20 00:00:00.000
20,87,2023-01-20 00:00:00.000
20,88,2023-01-20 00:00:00.000
20,89,2023-01-20 00:00:00.000
20,90,2023-01-20 00:00:00.000
20,91,2023-01-20 00:00:00.000
20,92,2023-01-20 00:00:00.000
20,93,2023-01-20 00:00:00.000
20,94,2023-01-20 00:00:00.000
20,95,2023-01-20 00:00:00.000
20,96,2023-01-20 00:00:00.000
20,97,2023-01-20 00:00:00.000
20,98,2023-01-20 00:00:00.000
20,99,2023-01-20 00:00:00.000
20,100,2023-01-20 00:00:00.000
21,1,2023-01-20 00:00:00.000
21,2,2023-01-20 00:00:00.000
21,3,2023-01-20 00:00:00.000
21,4,2023-01-20 00:00:00.000
21,5,2023-01-20 00:00:00.000
21,6,2023-01-20 00:00:00.000
21,7,2023-01-20 00:00:00.000
21,8,2023-01-20 00:00:00.000
21,9,2023-01-20 00:00:00.000
21,10,2023-01-20 00:00:00.000
21,11,2023-01-20 00:00:00.000
21,12,2023-01-20 00:00:00.000
21,13,2023-01-20 00:00:00.000
21,14,2023-01-20 00:00:00.000
21,15,2023-01-20 00:00:00.000
21,16,2023-01-20 00:00:00.000
21,17,2023-01-20 00:00:00.000
21,18,2023-01-20 00:00:00.000
21,19,2023-01-20 00:00:00.000
21,20,2023-01-20 00:00:00.000
21,22,2023-01-20 00:00:00.000
21,23,2023-01-20 00:00:00.000
21,24,2023-01-20 00:00:00.000
21,25,2023-01-20 00:00:00.000
21,26,2023-01-20 00:00:00.000
21,27,2023-01-20 00:00:00.000
21,28,2023-01-20 00:00:00.000
21,29,2023-01-20 00:00:00.000
21,30,2023-01-20 00:00:00.000
21,31,2023-01-20 00:00:00.000
21,32,2023-01-20 00:00:00.000
21,33,2023-01-20 00:00:00.000
21,34,2023-01-20 00:00:00.000
21,35,2023-01-20 00:00:00.000
21,36,2023-01-20 00:00:00.000
21,37,2023-01-20 00:00:00.000
21,38,2023-01-20 00:00:00.000
21,39,2023-01-20 00:00:00.000
21,40,2023-01-20 00:00:00.000
21,41,2023-01-20 00:00:00.000
21,42,2023-01-20 00:00:00.000
21,43,2023-01-20 00:00:00.000
21,44,2023-01-20 00:00:00.000
21,45,2023-01-20 00:00:00.000
21,46,2023-01-20 00:00:00.000
21,47,2023-01-20 00:00:00.000
21,48,2023-01-20 00:00:00.000
21,49,2023-01-20 00:00:00.000
21,50,2023-01-20 00:00:00.000
21,51,2023-01-20 00:00:00.000
21,52,2023-01-20 00:00:00.000
21,53,2023-01-20 00:00:00.000
21,54,2023-01-20 00:00:00.000
21,55,2023-01-20 00:00:00.000
21,56,2023-01-20 00:00:00.000
21,57,2023-01-20 00:00:00.000
21,58,2023-01-20 00:00:00.000
21,59,2023-01-20 00:00:00.000
21,60,2023-01-20 00:00:00.000
21,61,2023-01-20 00:00:00.000
21,62,2023-01-20 00:00:00.000
21,63,2023-01-20 00:00:00.000
21,64,2023-01-20 00:00:00.000
21,65,2023-01-20 00:00:00.000
21,66,2023-01-20 00:00:00.000
21,67,2023-01-20 00:00:00.000
21,68,2023-01-20 00:00:00.000
21,69,2023-01-20 00:00:00.000
21,70,2023-01-20 00:00:00.000
21,71,2023-01-20 00:00:00.000
21,72,2023-01-20 00:00:00.000
21,73,2023-01-20 00:00:00.000
21,74,2023-01-20 00:00:00.000
21,75,2023-01-20 00:00:00.000
21,76,2023-01-20 00:00:00.000
21,77,2023-01-20 00:00:00.000
21,78,2023-01-20 00:00:00.000
21,79,2023-01-20 00:00:00.000
21,80,2023-01-20 00:00:00.000
21,81,2023-01-20 00:00:00.000
21,82,2023-01-20 00:00:00.000
21,83,2023-01-20 00:00:00.000
21,84,2023-01-20 00:00:00.000
21,85,2023-01-20 00:00:00.000
21,86,2023-01-20 00:00:00.000
21,87,2023-01-20 00:00:00.000
21,88,2023-01-20 00:00:00.000
21,89,2023-01-20 00:00:00.000
21,90,2023-01-20 00:00:00.000
21,91,2023-01-20 00:00:00.000
21,92,2023-01-20 00:00:00.000
21,93,2023-01-20 00:00:00.000
21,94,2023-01-20 00:00:00.000
21,95,2023-01-20 00:00:00.000
21,96,2023-01-20 00:00:00.000
21,97,2023-01-20 00:00:00.000
21,98,2023-01-20 00:00:00.000
21,99,2023-01-20 00:00:00.000
21,100,2023-01-20 00:00:00.000
22,1,2023-01-20 00:00:00.000
22,2,2023-01-20 00:00:00.000
22,3,2023-01-20 00:00:00.000
22,4,2023-01-20 00:00:00.000
22,5,2023-01-20 00:00:00.000
22,6,2023-01-20 00:00:00.000
22,7,2023-01-20 00:00:00.000
22,8,2023-01-20 00:00:00.000
22,9,2023-01-20 00:00:00.000
22,10,2023-01-20 00:00:00.000
22,11,2023-01-20 00:00:00.000
22,12,2023-01-20 00:00:00.000
22,13,2023-01-20 00:00:00.000
22,14,2023-01-20 00:00:00.000
22,15,2023-01-20 00:00:00.000
22,16,2023-01-20 00:00:00.000
22,17,2023-01-20 00:00:00.000
22,18,2023-01-20 00:00:00.000
22,19,2023-01-20 00:00:00.000
22,20,2023-01-20 00:00:00.000
22,21,2023-01-20 00:00:00.000
22,23,2023-01-20 00:00:00.000
22,24,2023-01-20 00:00:00.000
22,25,2023-01-20 00:00:00.000
22,26,2023-01-20 00:00:00.000
22,27,2023-01-20 00:00:00.000
22,28,2023-01-20 00:00:00.000
22,29,2023-01-20 00:00:00.000
22,30,2023-01-20 00:00:00.000
22,31,2023-01-20 00:00:00.000
22,32,2023-01-20 00:00:00.000
22,33,2023-01-20 00:00:00.000
22,34,2023-01-20 00:00:00.000
22,35,2023-01-20 00:00:00.000
22,36,2023-01-20 00:00:00.000
22,37,2023-01-20 00:00:00.000
22,38,2023-01-20 00:00:00.000
22,39,2023-01-20 00:00:00.000
22,40,2023-01-20 00:00:00.000
22,41,2023-01-20 00:00:00.000
22,42,2023-01-20 00:00:00.000
22,43,2023-01-20 00:00:00.000
22,44,2023-01-20 00:00:00.000
22,45,2023-01-20 00:00:00.000
22,46,2023-01-20 00:00:00.000
22,47,2023-01-20 00:00:00.000
22,48,2023-01-20 00:00:00.000
22,49,2023-01-20 00:00:00.000
22,50,2023-01-20 00:00:00.000
22,51,2023-01-20 00:00:00.000
22,52,2023-01-20 00:00:00.000
22,53,2023-01-20 00:00:00.000
22,54,2023-01-20 00:00:00.000
22,55,2023-01-20 00:00:00.000
22,56,2023-01-20 00:00:00.000
22,57,2023-01-20 00:00:00.000
22,58,2023-01-20 00:00:00.000
22,59,2023-01-20 00:00:00.000
22,60,2023-01-20 00:00:00.000
22,61,2023-01-20 00:00:00.000
22,62,2023-01-20 00:00:00.000
22,63,2023-01-20 00:00:00.000
22,64,2023-01-20 00:00:00.000
22,65,2023-01-20 00:00:00.000
22,66,2023-01-20 00:00:00.000
22,67,2023-01-20 00:00:00.000
22,68,2023-01-20 00:00:00.000
22,69,2023-01-20 00:00:00.000
22,70,2023-01-20 00:00:00.000
22,71,2023-01-20 00:00:00.000
22,72,2023-01-20 00:00:00.000
22,73,2023-01-20 00:00:00.000
22,74,2023-01-20 00:00:00.000
22,75,2023-01-20 00:00:00.000
22,76,2023-01-20 00:00:00.000
22,77,2023-01-20 00:00:00.000
22,78,2023-01-20 00:00:00.000
22,79,2023-01-20 00:00:00.000
22,80,2023-01-20 00:00:00.000
22,81,2023-01-20 00:00:00.000
22,82,2023-01-20 00:00:00.000
22,83,2023-01-20 00:00:00.000
22,84,2023-01-20 00:00:00.000
22,85,2023-01-20 00:00:00.000
22,86,2023-01-20 00:00:00.000
22,87,2023-01-20 00:00:00.000
22,88,2023-01-20 00:00:00.000
22,89,2023-01-20 00:00:00.000
22,90,2023-01-20 00:00:00.000
22,91,2023-01-20 00:00:00.000
22,92,2023-01-20 00:00:00.000
22,93,2023-01-20 00:00:00.000
22,94,2023-01-20 00:00:00.000
22,95,2023-01-20 00:00:00.000
22,96,2023-01-20 00:00:00.000
22,97,2023-01-20 00:00:00.000
22,98,2023-01-20 00:00:00.000
22,99,2023-01-20 00:00:00.000
22,100,2023-01-20 00:00:00.000
24,1,2023-01-20 00:00:00.000
24,2,2023-01-20 00:00:00.000
24,3,2023-01-20 00:00:00.000
24,4,2023-01-20 00:00:00.000
24,5,2023-01-20 00:00:00.000
24,6,2023-01-20 00:00:00.000
24,7,2023-01-20 00:00:00.000
24,8,2023-01-20 00:00:00.000
24,9,2023-01-20 00:00:00.000
24,10,2023-01-20 00:00:00.000
24,11,2023-01-20 00:00:00.000
24,12,2023-01-20 00:00:00.000
24,13,2023-01-20 00:00:00.000
24,14,2023-01-20 00:00:00.000
24,15,2023-01-20 00:00:00.000
24,16,2023-01-20 00:00:00.000
24,17,2023-01-20 00:00:00.000
24,18,2023-01-20 00:00:00.000
24,19,2023-01-20 00:00:00.000
24,20,2023-01-20 00:00:00.000
24,21,2023-01-20 00:00:00.000
24,22,2023-01-20 00:00:00.000
24,23,2023-01-20 00:00:00.000
24,25,2023-01-20 00:00:00.000
24,26,2023-01-20 00:00:00.000
24,27,2023-01-20 00:00:00.000
24,28,2023-01-20 00:00:00.000
24,29,2023-01-20 00:00:00.000
24,30,2023-01-20 00:00:00.000
24,31,2023-01-20 00:00:00.000
24,32,2023-01-20 00:00:00.000
24,33,2023-01-20 00:00:00.000
24,34,2023-01-20 00:00:00.000
24,35,2023-01-20 00:00:00.000
24,36,2023-01-20 00:00:00.000
24,37,2023-01-20 00:00:00.000
24,38,2023-01-20 00:00:00.000
24,39,2023-01-20 00:00:00.000
24,40,2023-01-20 00:00:00.000
24,41,2023-01-20 00:00:00.000
24,42,2023-01-20 00:00:00.000
24,43,2023-01-20 00:00:00.000
24,44,2023-01-20 00:00:00.000
24,45,2023-01-20 00:00:00.000
24,46,2023-01-20 00:00:00.000
24,47,2023-01-20 00:00:00.000
24,48,2023-01-20 00:00:00.000
24,49,2023-01-20 00:00:00.000
24,50,2023-01-20 00:00:00.000
24,51,2023-01-20 00:00:00.000
24,52,2023-01-20 00:00:00.000
24,53,2023-01-20 00:00:00.000
24,54,2023-01-20 00:00:00.000
24,55,2023-01-20 00:00:00.000
24,56,2023-01-20 00:00:00.000
24,57,2023-01-20 00:00:00.000
24,58,2023-01-20 00:00:00.000
24,59,2023-01-20 00:00:00.000
24,60,2023-01-20 00:00:00.000
24,61,2023-01-20 00:00:00.000
24,62,2023-01-20 00:00:00.000
24,63,2023-01-20 00:00:00.000
24,64,2023-01-20 00:00:00.000
24,65,2023-01-20 00:00:00.000
24,66,2023-01-20 00:00:00.000
24,67,2023-01-20 00:00:00.000
24,68,2023-01-20 00:00:00.000
24,69,2023-01-20 00:00:00.000
24,70,2023-01-20 00:00:00.000
24,71,2023-01-20 00:00:00.000
24,72,2023-01-20 00:00:00.000
24,73,2023-01-20 00:00:00.000
24,74,2023-01-20 00:00:00.000
24,75,2023-01-20 00:00:00.000
24,76,2023-01-20 00:00:00.000
24,77,2023-01-20 00:00:00.000
24,78,2023-01-20 00:00:00.000
24,79,2023-01-20 00:00:00.000
24,80,2023-01-20 00:00:00.000
24,81,2023-01-20 00:00:00.000
24,82,2023-01-20 00:00:00.000
24,83,2023-01-20 00:00:00.000
24,84,2023-01-20 00:00:00.000
24,85,2023-01-20 00:00:00.000
24,86,2023-01-20 00:00:00.000
24,87,2023-01-20 00:00:00.000
24,88,2023-01-20 00:00:00.000
24,89,2023-01-20 00:00:00.000
24,90,2023-01-20 00:00:00.000
24,91,2023-01-20 00:00:00.000
24,92,2023-01-20 00:00:00.000
24,93,2023-01-20 00:00:00.000
24,94,2023-01-20 00:00:00.000
24,95,2023-01-20 00:00:00.000
24,96,2023-01-20 00:00:00.000
24,97,2023-01-20 00:00:00.000
24,98,2023-01-20 00:00:00.000
24,99,2023-01-20 00:00:00.000
24,100,2023-01-20 00:00:00.000
26,1,2023-01-20 00:00:00.000
26,2,2023-01-20 00:00:00.000
26,3,2023-01-20 00:00:00.000
26,4,2023-01-20 00:00:00.000
26,5,2023-01-20 00:00:00.000
26,6,2023-01-20 00:00:00.000
26,7,2023-01-20 00:00:00.000
26,8,2023-01-20 00:00:00.000
26,9,2023-01-20 00:00:00.000
26,10,2023-01-20 00:00:00.000
26,11,2023-01-20 00:00:00.000
26,12,2023-01-20 00:00:00.000
26,13,2023-01-20 00:00:00.000
26,14,2023-01-20 00:00:00.000
26,15,2023-01-20 00:00:00.000
26,16,2023-01-20 00:00:00.000
26,17,2023-01-20 00:00:00.000
26,18,2023-01-20 00:00:00.000
26,19,2023-01-20 00:00:00.000
26,20,2023-01-20 00:00:00.000
26,21,2023-01-20 00:00:00.000
26,22,2023-01-20 00:00:00.000
26,23,2023-01-20 00:00:00.000
26,24,2023-01-20 00:00:00.000
26,25,2023-01-20 00:00:00.000
26,27,2023-01-20 00:00:00.000
26,28,2023-01-20 00:00:00.000
26,29,2023-01-20 00:00:00.000
26,30,2023-01-20 00:00:00.000
26,31,2023-01-20 00:00:00.000
26,32,2023-01-20 00:00:00.000
26,33,2023-01-20 00:00:00.000
26,34,2023-01-20 00:00:00.000
26,35,2023-01-20 00:00:00.000
26,36,2023-01-20 00:00:00.000
26,37,2023-01-20 00:00:00.000
26,38,2023-01-20 00:00:00.000
26,39,2023-01-20 00:00:00.000
26,40,2023-01-20 00:00:00.000
26,41,2023-01-20 00:00:00.000
26,42,2023-01-20 00:00:00.000
26,43,2023-01-20 00:00:00.000
26,44,2023-01-20 00:00:00.000
26,45,2023-01-20 00:00:00.000
26,46,2023-01-20 00:00:00.000
26,47,2023-01-20 00:00:00.000
26,48,2023-01-20 00:00:00.000
26,49,2023-01-20 00:00:00.000
26,50,2023-01-20 00:00:00.000
26,51,2023-01-20 00:00:00.000
26,52,2023-01-20 00:00:00.000
26,53,2023-01-20 00:00:00.000
26,54,2023-01-20 00:00:00.000
26,55,2023-01-20 00:00:00.000
26,56,2023-01-20 00:00:00.000
26,57,2023-01-20 00:00:00.000
26,58,2023-01-20 00:00:00.000
26,59,2023-01-20 00:00:00.000
26,60,2023-01-20 00:00:00.000
26,61,2023-01-20 00:00:00.000
26,62,2023-01-20 00:00:00.000
26,63,2023-01-20 00:00:00.000
26,64,2023-01-20 00:00:00.000
26,65,2023-01-20 00:00:00.000
26,66,2023-01-20 00:00:00.000
26,67,2023-01-20 00:00:00.000
26,68,2023-01-20 00:00:00.000
26,69,2023-01-20 00:00:00.000
26,70,2023-01-20 00:00:00.000
26,71,2023-01-20 00:00:00.000
26,72,2023-01-20 00:00:00.000
26,73,2023-01-20 00:00:00.000
26,74,2023-01-20 00:00:00.000
26,75,2023-01-20 00:00:00.000
26,76,2023-01-20 00:00:00.000
26,77,2023-01-20 00:00:00.000
26,78,2023-01-20 00:00:00.000
26,79,2023-01-20 00:00:00.000
26,80,2023-01-20 00:00:00.000
26,81,2023-01-20 00:00:00.000
26,82,2023-01-20 00:00:00.000
26,83,2023-01-20 00:00:00.000
26,84,2023-01-20 00:00:00.000
26,85,2023-01-20 00:00:00.000
26,86,2023-01-20 00:00:00.000
26,87,2023-01-20 00:00:00.000
26,88,2023-01-20 00:00:00.000
26,89,2023-01-20 00:00:00.000
26,90,2023-01-20 00:00:00.000
26,91,2023-01-20 00:00:00.000
26,92,2023-01-20 00:00:00.000
26,93,2023-01-20 00:00:00.000
26,94,2023-01-20 00:00:00.000
26,95,2023-01-20 00:00:00.000
26,96,2023-01-20 00:00:00.000
26,97,2023-01-20 00:00:00.000
26,98,2023-01-20 00:00:00.000
26,99,2023-01-20 00:00:00.000
26,100,2023-01-20 00:00:00.000
27,1,2023-01-20 00:00:00.000
27,2,2023-01-20 00:00:00.000
27,3,2023-01-20 00:00:00.000
27,4,2023-01-20 00:00:00.000
27,5,2023-01-20 00:00:00.000
27,6,2023-01-20 00:00:00.000
27,7,2023-01-20 00:00:00.000
27,8,2023-01-20 00:00:00.000
27,9,2023-01-20 00:00:00.000
27,10,2023-01-20 00:00:00.000
27,11,2023-01-20 00:00:00.000
27,12,2023-01-20 00:00:00.000
27,13,2023-01-20 00:00:00.000
27,14,2023-01-20 00:00:00.000
27,15,2023-01-20 00:00:00.000
27,16,2023-01-20 00:00:00.000
27,17,2023-01-20 00:00:00.000
27,18,2023-01-20 00:00:00.000
27,19,2023-01-20 00:00:00.000
27,20,2023-01-20 00:00:00.000
27,21,2023-01-20 00:00:00.000
27,22,2023-01-20 00:00:00.000
27,23,2023-01-20 00:00:00.000
27,24,2023-01-20 00:00:00.000
27,25,2023-01-20 00:00:00.000
27,26,2023-01-20 00:00:00.000
27,28,2023-01-20 00:00:00.000
27,29,2023-01-20 00:00:00.000
27,30,2023-01-20 00:00:00.000
27,31,2023-01-20 00:00:00.000
27,32,2023-01-20 00:00:00.000
27,33,2023-01-20 00:00:00.000
27,34,2023-01-20 00:00:00.000
27,35,2023-01-20 00:00:00.000
27,36,2023-01-20 00:00:00.000
27,37,2023-01-20 00:00:00.000
27,38,2023-01-20 00:00:00.000
27,39,2023-01-20 00:00:00.000
27,40,2023-01-20 00:00:00.000
27,41,2023-01-20 00:00:00.000
27,42,2023-01-20 00:00:00.000
27,43,2023-01-20 00:00:00.000
27,44,2023-01-20 00:00:00.000
27,45,2023-01-20 00:00:00.000
27,46,2023-01-20 00:00:00.000
27,47,2023-01-20 00:00:00.000
27,48,2023-01-20 00:00:00.000
27,49,2023-01-20 00:00:00.000
27,50,2023-01-20 00:00:00.000
27,51,2023-01-20 00:00:00.000
27,52,2023-01-20 00:00:00.000
27,53,2023-01-20 00:00:00.000
27,54,2023-01-20 00:00:00.000
27,55,2023-01-20 00:00:00.000
27,56,2023-01-20 00:00:00.000
27,57,2023-01-20 00:00:00.000
27,58,2023-01-20 00:00:00.000
27,59,2023-01-20 00:00:00.000
27,60,2023-01-20 00:00:00.000
27,61,2023-01-20 00:00:00.000
27,62,2023-01-20 00:00:00.000
27,63,2023-01-20 00:00:00.000
27,64,2023-01-20 00:00:00.000
27,65,2023-01-20 00:00:00.000
27,66,2023-01-20 00:00:00.000
27,67,2023-01-20 00:00:00.000
27,68,2023-01-20 00:00:00.000
27,69,2023-01-20 00:00:00.000
27,70,2023-01-20 00:00:00.000
27,71,2023-01-20 00:00:00.000
27,72,2023-01-20 00:00:00.000
27,73,2023-01-20 00:00:00.000
27,74,2023-01-20 00:00:00.000
27,75,2023-01-20 00:00:00.000
27,76,2023-01-20 00:00:00.000
27,77,2023-01-20 00:00:00.000
27,78,2023-01-20 00:00:00.000
27,79,2023-01-20 00:00:00.000
27,80,2023-01-20 00:00:00.000
27,81,2023-01-20 00:00:00.000
27,82,2023-01-20 00:00:00.000
27,83,2023-01-20 00:00:00.000
27,84,2023-01-20 00:00:00.000
27,85,2023-01-20 00:00:00.000
27,86,2023-01-20 00:00:00.000
27,87,2023-01-20 00:00:00.000
27,88,2023-01-20 00:00:00.000
27,89,2023-01-20 00:00:00.000
27,90,2023-01-20 00:00:00.000
27,91,2023-01-20 00:00:00.000
27,92,2023-01-20 00:00:00.000
27,93,2023-01-20 00:00:00.000
27,94,2023-01-20 00:00:00.000
27,95,2023-01-20 00:00:00.000
27,96,2023-01-20 00:00:00.000
27,97,2023-01-20 00:00:00.000
27,98,2023-01-20 00:00:00.000
27,99,2023-01-20 00:00:00.000
27,100,2023-01-20 00:00:00.000
28,1,2023-01-20 00:00:00.000
28,2,2023-01-20 00:00:00.000
28,3,2023-01-20 00:00:00.000
28,4,2023-01-20 00:00:00.000
28,5,2023-01-20 00:00:00.000
28,6,2023-01-20 00:00:00.000
28,7,2023-01-20 00:00:00.000
28,8,2023-01-20 00:00:00.000
28,9,2023-01-20 00:00:00.000
28,10,2023-01-20 00:00:00.000
28,11,2023-01-20 00:00:00.000
28,12,2023-01-20 00:00:00.000
28,13,2023-01-20 00:00:00.000
